id,price
1432,98478.0
127093,134101.0
195793,165672.0
217191,104948.0
558333,230000.0
595735,185900.0
227919,205000.0
11368,130000.0
107336,165133.0
29657,94000.0
381394,88000.0
331155,104680.0
216053,205000.0
229747,122001.0
558394,206316.0
1572,235500.0
238163,191400.0
381707,112001.0
346775,122071.0
63896,286770.0
515689,488641.0
309640,127338.0
476386,139887.0
331441,67000.0
76878,152181.0
558378,168068.0
25407,190000.0
36107,169000.0
192845,126755.0
127180,151900.0
161480,139000.0
346155,138000.0
1459,81706.0
34731,214123.0
315650,104948.0
272319,190782.0
331255,123182.0
133206,265000.0
161258,179000.0
232452,135000.0
312029,209646.0
200691,169000.0
315687,220754.0
956316,175088.0
442637,173179.0
494238,100000.0
346206,268566.0
516432,169000.0
311943,244709.0
381539,200000.0
217430,166600.0
899436,205000.0
332433,139000.0
331262,93364.0
195705,168762.0
468114,220000.0
558416,104948.0
491008,139000.0
200624,138000.0
230566,140414.0
234266,240000.0
260702,149500.0
180681,167000.0
478455,315000.0
475853,78999.0
161228,369083.0
61253,80001.0
44625,270949.0
25109,87000.0
123338,166244.0
331261,93364.0
405972,194803.0
25323,182597.0
957495,236731.0
491052,180000.0
180800,158001.0
284716,179000.0
332420,134000.0
260686,131968.0
25110,61000.0
48685,133000.0
176618,340000.0
286927,107174.0
1442,106323.0
183009,877766.0
525171,73888.0
190471,99000.0
32085,152509.0
475868,138814.0
328271,80000.0
418608,176635.0
476377,139887.0
35786,274679.0
478179,158000.0
293913,393239.0
284395,132152.0
418570,129924.0
593553,310000.0
328647,140000.0
30917,95000.0
328619,207217.0
176514,158001.0
595624,143546.0
176479,97000.0
413873,166300.0
176592,135000.0
34742,104800.0
346335,156876.0
32042,188000.0
309830,195000.0
346130,137101.0
13669,124000.0
695685,132093.0
899385,151381.0
234222,158001.0
11455,169000.0
570442,101188.0
293707,71468.0
406654,240001.0
234209,215000.0
332082,215000.0
216085,232977.0
284377,90000.0
956217,219116.0
48708,139026.0
332241,259510.0
524779,252883.0
381403,98001.0
180743,109000.0
31031,117353.0
595606,96000.0
312061,201852.0
331367,125000.0
133242,160000.0
188583,138899.0
515702,268000.0
570433,137723.0
558317,260023.0
899407,130000.0
331448,110000.0
293677,148001.0
332092,210000.0
200999,146770.0
315877,183000.0
743131,127000.0
287432,571380.0
44640,218836.0
272215,129000.0
418145,284479.0
44638,242276.0
127465,364333.0
332139,304507.0
539949,361667.0
406214,167989.0
541881,169273.0
474996,144734.0
960091,107892.0
406213,122001.0
133241,230271.0
696871,95000.0
346832,154329.0
121406,163958.0
260689,140741.0
516443,174000.0
202229,145612.0
405888,560606.0
18514,94000.0
237998,205000.0
293689,161073.0
64529,205000.0
525199,85000.0
293402,329821.0
293561,86211.0
127069,99141.0
287297,270000.0
25017,188000.0
418894,223495.0
381737,137000.0
380117,176435.0
418907,234075.0
956899,213684.0
48692,215000.0
418147,406160.0
44340,116918.0
309634,188000.0
176469,152263.0
300805,239621.0
525440,176238.0
418958,190248.0
25375,345464.0
406345,139255.0
405890,191909.0
200951,299850.0
331386,234482.0
331248,120001.0
346294,155000.0
418471,169000.0
475919,110222.0
284307,95000.0
44570,189000.0
309758,205000.0
332287,315208.0
418735,133791.0
332040,158000.0
132860,83000.0
960094,107861.0
406299,158517.0
309686,61000.0
1028,1200000.0
1242,94000.0
1245,94000.0
1248,83000.0
1249,76000.0
1250,125000.0
1251,106001.0
1252,95000.0
1253,153445.0
1254,151766.0
1256,151314.0
1257,125060.0
1258,105000.0
1263,104126.0
1271,85347.0
1311,100356.0
1312,115000.0
1313,115000.0
1314,97000.0
1317,96062.0
1319,77400.0
1320,74500.0
1322,110531.0
1328,74885.0
1329,74885.0
1336,95922.0
1339,125000.0
1340,105000.0
1342,83891.0
1386,150000.0
1387,116583.0
1389,129358.0
1391,138000.0
1392,139000.0
1393,130000.0
1394,87000.0
1395,70437.0
1396,180695.0
1398,100000.0
1399,209988.0
1400,142000.0
1403,135000.0
1405,203966.0
1410,159000.0
1412,120677.0
1414,209988.0
1418,242700.0
1429,201172.0
1431,80813.0
1434,107358.0
1435,105616.0
1439,98162.0
1441,107358.0
1443,97913.0
1446,174618.0
1449,113193.0
1450,79580.0
1455,125000.0
1456,221621.0
1457,125721.0
1460,155000.0
1462,117180.0
1465,105573.0
1468,145000.0
1469,104948.0
1470,110000.0
1475,80000.0
1476,95000.0
1477,145000.0
1561,240000.0
1562,190000.0
1563,252000.0
1566,205000.0
1568,184000.0
1569,300000.0
1573,163512.0
1575,169000.0
1578,265000.0
1584,158001.0
1585,265000.0
1592,291232.0
1593,769888.0
1594,370000.0
1599,265000.0
1602,215000.0
1604,160710.0
1608,269684.0
1609,370000.0
1610,269684.0
1613,241114.0
1615,137000.0
1616,215000.0
1617,140000.0
1628,269807.0
1642,169000.0
1674,235000.0
1677,279000.0
1679,347000.0
1680,295000.0
1682,397816.0
1687,399000.0
1688,200000.0
1689,140000.0
1690,420000.0
1693,562896.0
1720,360000.0
1722,580000.0
1732,419261.0
1733,420212.0
11090,56000.0
11091,141182.0
11107,143904.0
11119,85000.0
11120,87500.0
11148,344546.0
11149,79000.0
11155,139378.0
11218,65000.0
11219,93579.0
11222,101000.0
11225,148857.0
11227,148857.0
11228,179339.0
11229,134000.0
11231,102333.0
11235,112427.0
11238,112984.0
11249,79403.0
11257,115295.0
11259,114914.0
11260,75000.0
11262,119000.0
11264,99000.0
11318,85001.0
11370,153000.0
11371,138000.0
11372,203000.0
11373,289082.0
11374,165000.0
11375,190000.0
11376,174000.0
11379,203000.0
11386,140000.0
11387,220000.0
11388,113814.0
11390,129001.0
11392,189378.0
11393,189378.0
11396,176663.0
11518,198000.0
11519,347000.0
11520,489520.0
11524,350000.0
11585,628648.0
13306,75095.0
13316,130961.0
13322,98138.0
13323,106166.0
13329,97503.0
13455,104721.0
13456,105000.0
13458,94000.0
13460,94000.0
13461,69000.0
13462,81470.0
13464,77250.0
13467,98000.0
13469,89242.0
13472,89242.0
13474,89242.0
13476,94000.0
13478,75784.0
13480,94000.0
13482,77887.0
13483,89242.0
13485,119967.0
13487,123500.0
13488,125600.0
13489,140001.0
13490,121824.0
13491,123500.0
13492,114500.0
13495,123104.0
13496,127458.0
13497,178963.0
13508,104961.0
13510,131544.0
13512,131544.0
13513,137954.0
13517,156693.0
13519,191578.0
13521,114588.0
13522,96587.0
13523,96587.0
13524,114588.0
13525,96587.0
13527,96587.0
13528,114588.0
13529,96587.0
13531,114588.0
13532,114588.0
13534,96587.0
13537,81400.0
13549,351367.0
13550,74000.0
13551,75000.0
13553,94000.0
13555,76500.0
13560,117239.0
13563,132585.0
13590,92854.0
13652,82000.0
13662,129000.0
13672,135000.0
13674,208000.0
13678,99000.0
13680,224983.0
13694,196591.0
13711,179217.0
13712,125000.0
13713,172792.0
13714,125000.0
13718,125000.0
13720,200305.0
13726,155400.0
13727,155400.0
13728,151900.0
13738,71000.0
13739,104072.0
13741,119953.0
13742,125000.0
13743,125000.0
13825,97298.0
13826,99000.0
13827,195000.0
13828,129000.0
13941,169000.0
13947,183000.0
13950,215000.0
13956,249400.0
13961,200000.0
13974,260000.0
13975,140000.0
13976,159325.0
13977,159325.0
13980,159325.0
13983,159325.0
13985,159325.0
13986,159325.0
13989,159325.0
13999,159276.0
14000,189000.0
14007,261339.0
14130,295000.0
14131,269900.0
14132,215000.0
14139,258853.0
14144,290001.0
14145,683741.0
14149,291473.0
14158,277000.0
14159,240001.0
14160,189000.0
14162,185000.0
14249,502417.0
14251,198000.0
17944,402108.0
18216,97000.0
18225,221719.0
18227,97000.0
18228,155937.0
18229,296047.0
18230,145848.0
18234,111301.0
18240,175195.0
18261,549221.0
18263,239625.0
18273,1184609.0
18274,134737.0
18275,356128.0
18277,168337.0
18280,127771.0
18281,104293.0
18282,89189.0
18284,95000.0
18285,110130.0
18286,127886.0
18287,87272.0
18288,87584.0
18289,90521.0
18290,75762.0
18291,87272.0
18292,87272.0
18293,87272.0
18294,87584.0
18310,222418.0
18311,214597.0
18312,127771.0
18313,211327.0
18322,104178.0
18324,264988.0
18327,85000.0
18509,156044.0
18527,150000.0
18533,86303.0
18537,195000.0
18561,160000.0
18562,99000.0
18569,92421.0
18570,86099.0
18572,164000.0
18574,127000.0
18575,117180.0
18696,129703.0
18702,215000.0
18704,152831.0
18708,198000.0
18712,133000.0
18713,158001.0
18717,215000.0
18718,215000.0
18747,240000.0
18750,235500.0
18753,215000.0
18754,191124.0
18755,150000.0
18779,215000.0
18780,215000.0
18781,149000.0
18854,325000.0
18856,360000.0
18866,225794.0
18867,155000.0
24546,68853.0
24557,123700.0
24568,111820.0
24578,96883.0
24696,66886.0
24715,99000.0
24716,109767.0
24718,135000.0
24720,100000.0
24721,100000.0
24722,129000.0
24723,100000.0
24725,100000.0
24726,100000.0
24727,129000.0
24728,75271.0
24729,129000.0
24730,100000.0
24732,129000.0
24733,100000.0
24734,129000.0
24735,100000.0
24736,190000.0
24737,100000.0
24738,129000.0
24739,129000.0
24741,103000.0
24742,95000.0
24744,130000.0
24747,115000.0
24748,126753.0
24749,105000.0
24750,105000.0
24751,190614.0
24794,101622.0
24803,109888.0
24809,92527.0
24881,125658.0
24882,91458.0
24884,59000.0
24885,80000.0
24887,88591.0
24888,102156.0
24895,84394.0
24931,95000.0
24932,125174.0
24996,102000.0
25000,163744.0
25005,247301.0
25006,158246.0
25009,188000.0
25010,89000.0
25011,188000.0
25012,188000.0
25015,188000.0
25016,188000.0
25019,188000.0
25021,102000.0
25022,73956.0
25025,165000.0
25026,198344.0
25028,297503.0
25052,103336.0
25054,115000.0
25069,78418.0
25071,191087.0
25073,197802.0
25076,129825.0
25079,130000.0
25080,93626.0
25081,138319.0
25082,61000.0
25086,156800.0
25087,99112.0
25088,154900.0
25105,262502.0
25106,132000.0
25107,158001.0
25114,110187.0
25116,129470.0
25156,112014.0
25192,203362.0
25297,148784.0
25298,148784.0
25309,250000.0
25312,209000.0
25313,205000.0
25314,164676.0
25319,199000.0
25320,165000.0
25321,190530.0
25324,135000.0
25327,190000.0
25332,139000.0
25334,166600.0
25355,152111.0
25356,307986.0
25359,175251.0
25360,185611.0
25361,135000.0
25369,237969.0
25371,177450.0
25381,143250.0
25382,140000.0
25396,157742.0
25397,227727.0
25401,159000.0
25403,190000.0
25405,220000.0
25409,193121.0
25410,184910.0
25435,262737.0
25452,110478.0
25453,340000.0
25455,138492.0
25456,105000.0
25536,165000.0
25541,268131.0
25542,200000.0
25544,183000.0
25551,252412.0
25570,289000.0
25572,337168.0
25573,279335.0
25577,270000.0
25578,270000.0
25581,319000.0
25588,230001.0
25591,215000.0
25596,277238.0
25605,192283.0
25661,304140.0
25668,271501.0
25670,165000.0
29603,97000.0
29605,97000.0
29620,95000.0
29621,81400.0
29622,78700.0
29638,85000.0
29666,195000.0
29667,135000.0
29686,145186.0
29687,147065.0
29689,135000.0
29690,136968.0
29695,99000.0
29703,127000.0
29704,164000.0
29755,215000.0
29759,215000.0
29765,198000.0
29776,240000.0
29778,265000.0
29779,235500.0
29780,248000.0
29781,265000.0
29782,150000.0
29824,325000.0
29826,360000.0
29832,990000.0
30542,121016.0
30550,102792.0
30551,103123.0
30552,76474.0
30553,93491.0
30661,76725.0
30667,106671.0
30670,116747.0
30671,91109.0
30672,95000.0
30679,177453.0
30689,71100.0
30690,77400.0
30691,70000.0
30692,72000.0
30694,71600.0
30696,77400.0
30699,77305.0
30779,89408.0
30786,99000.0
30788,230000.0
30789,199955.0
30791,121976.0
30793,167000.0
30794,128000.0
30795,124000.0
30796,210140.0
30800,126130.0
30806,252094.0
30809,99076.0
30817,97000.0
30818,158462.0
30821,117400.0
30822,98390.0
30825,146000.0
30831,158001.0
30833,103571.0
30834,104948.0
30835,108073.0
30836,134001.0
30849,201047.0
30850,138416.0
30851,238475.0
30918,99708.0
31010,185000.0
31011,255200.0
31012,270000.0
31013,255200.0
31015,150000.0
31016,270000.0
31017,255200.0
31018,255200.0
31020,255200.0
31024,265001.0
31026,255200.0
31027,255200.0
31036,169810.0
31042,289912.0
31075,160000.0
31127,230000.0
31128,185000.0
31129,375000.0
31136,279118.0
31137,326271.0
31140,250000.0
31143,223000.0
31144,199000.0
31145,375000.0
31184,375000.0
31187,448721.0
31189,477705.0
31192,375000.0
31195,375000.0
31798,30843.0
31913,99000.0
31920,100000.0
31921,100000.0
31922,129000.0
31923,129000.0
31925,100000.0
31926,129000.0
31927,129000.0
31928,129000.0
31929,129000.0
31930,100000.0
31931,100000.0
31932,129000.0
31934,129000.0
31935,129000.0
31936,100000.0
31937,100000.0
31938,100000.0
31939,190000.0
31940,105000.0
31941,116688.0
31942,105000.0
31944,115000.0
31945,95000.0
31946,103000.0
31947,137166.0
31957,116011.0
31961,88590.0
31970,80000.0
31972,59000.0
31978,111933.0
31990,90903.0
31991,82000.0
32031,235450.0
32032,176135.0
32033,158322.0
32034,188000.0
32035,188000.0
32036,188000.0
32037,188000.0
32044,188000.0
32045,89000.0
32047,119393.0
32051,165000.0
32052,147329.0
32055,130000.0
32057,149271.0
32059,165000.0
32079,97000.0
32084,91000.0
32087,61000.0
32094,154900.0
32102,138071.0
32106,110187.0
32108,87000.0
32110,158001.0
32239,137988.0
32243,250000.0
32245,205000.0
32248,209000.0
32255,166600.0
32256,239869.0
32262,199000.0
32263,135000.0
32265,135000.0
32278,293209.0
32279,176187.0
32286,166901.0
32289,174507.0
32297,132000.0
32299,165921.0
32300,157147.0
32301,195000.0
32304,220000.0
32305,184910.0
32336,340000.0
32337,150309.0
32394,382535.0
32396,183000.0
32398,199000.0
32408,288458.0
32419,319000.0
32422,230001.0
32423,215000.0
32478,271501.0
32490,741742.0
32496,724850.0
34339,146705.0
34456,105000.0
34470,130162.0
34472,116363.0
34488,113881.0
34489,104132.0
34492,117150.0
34495,104960.0
34503,69000.0
34505,69000.0
34506,98000.0
34508,65000.0
34510,121600.0
34511,91723.0
34512,140001.0
34513,123500.0
34516,125600.0
34517,123500.0
34523,75000.0
34525,74000.0
34528,351367.0
34542,76500.0
34546,94000.0
34579,129000.0
34591,165591.0
34596,124000.0
34601,122480.0
34619,125000.0
34620,125000.0
34622,125000.0
34654,188754.0
34665,208000.0
34669,99000.0
34670,155400.0
34671,155400.0
34672,151900.0
34675,125000.0
34676,71000.0
34677,125000.0
34678,119953.0
34679,195000.0
34680,99000.0
34716,169000.0
34718,183000.0
34722,215000.0
34732,215000.0
34735,122160.0
34743,140000.0
34766,249400.0
34771,200000.0
34775,159276.0
34776,189000.0
34797,428793.0
34800,269900.0
34801,215000.0
34809,290001.0
34811,431299.0
34818,199000.0
34828,277000.0
34829,185000.0
34830,240001.0
34831,189000.0
34840,625987.0
34849,590000.0
34850,980000.0
34851,198000.0
34858,845000.0
35743,69000.0
35746,98000.0
35747,65000.0
35749,69000.0
35750,69000.0
35752,91723.0
35754,114500.0
35755,130199.0
35756,121600.0
35757,124600.0
35758,123500.0
35760,140001.0
35771,356781.0
35781,81400.0
35789,74000.0
35791,75000.0
35792,94000.0
35793,351367.0
35794,103000.0
35796,76500.0
35876,98000.0
35878,129000.0
35885,99000.0
35888,124000.0
35889,208000.0
35935,125000.0
35954,151900.0
35957,155400.0
35966,125000.0
35967,119953.0
35969,71000.0
36014,195000.0
36015,99000.0
36112,215000.0
36115,200000.0
36159,140000.0
36170,189000.0
36171,159276.0
36357,295000.0
36358,269900.0
36359,215000.0
36371,290001.0
36382,199000.0
36383,189000.0
36385,277000.0
36386,240001.0
43875,96342.0
43877,83593.0
43878,83593.0
43930,88710.0
43931,88710.0
43932,73192.0
43933,87582.0
43934,87582.0
43935,73192.0
43936,113168.0
43938,210930.0
43939,73192.0
43940,73192.0
43942,79798.0
44026,79000.0
44042,124454.0
44047,118320.0
44048,84000.0
44061,93731.0
44062,93731.0
44072,70027.0
44077,106728.0
44078,183836.0
44079,113736.0
44080,100312.0
44082,108363.0
44083,94414.0
44086,134878.0
44087,113441.0
44088,121364.0
44091,70921.0
44093,96027.0
44100,81400.0
44102,79500.0
44106,95000.0
44107,88000.0
44108,99719.0
44137,76000.0
44139,104265.0
44141,102598.0
44144,95933.0
44145,95508.0
44195,104226.0
44196,104881.0
44197,90000.0
44216,102000.0
44218,101916.0
44246,102000.0
44251,103000.0
44252,180695.0
44255,130000.0
44258,208899.0
44262,128000.0
44264,613501.0
44268,180000.0
44269,160000.0
44273,98000.0
44309,109003.0
44311,154045.0
44313,167454.0
44314,133685.0
44321,104938.0
44337,132548.0
44338,96000.0
44341,116918.0
44346,104226.0
44348,134391.0
44349,116975.0
44352,96000.0
44353,192155.0
44354,115097.0
44355,96000.0
44356,132425.0
44369,628058.0
44370,123715.0
44379,110000.0
44380,101000.0
44381,104000.0
44382,112000.0
44384,135742.0
44443,129213.0
44566,159681.0
44571,185000.0
44574,184000.0
44578,184000.0
44605,241631.0
44606,124239.0
44627,169000.0
44634,215000.0
44635,242276.0
44637,242276.0
44641,271167.0
44642,232412.0
44643,216884.0
44644,259881.0
44645,241921.0
44661,335034.0
44666,135000.0
44668,127999.0
44824,270000.0
44827,310000.0
44830,198999.0
44845,518213.0
44847,465082.0
44853,276550.0
44865,207779.0
44867,270000.0
44883,315000.0
44973,403531.0
48253,198533.0
48256,124189.0
48263,197419.0
48265,161980.0
48268,304038.0
48269,197544.0
48271,218095.0
48272,571831.0
48273,218095.0
48274,186467.0
48275,308264.0
48282,425884.0
48286,95000.0
48288,94392.0
48289,94392.0
48291,78700.0
48302,109661.0
48303,248213.0
48308,85000.0
48481,94000.0
48490,195000.0
48494,415329.0
48495,294016.0
48508,110632.0
48509,120595.0
48513,83700.0
48520,99000.0
48521,160000.0
48531,127000.0
48693,420000.0
48703,158001.0
48722,265000.0
48723,248000.0
48725,265000.0
48726,215000.0
48729,150000.0
48737,198890.0
48757,215000.0
48758,215000.0
48759,149000.0
48818,325000.0
48819,360000.0
48822,451482.0
48833,990000.0
48839,990000.0
48843,155000.0
61053,108000.0
61075,76000.0
61076,108842.0
61079,479225.0
61080,77500.0
61087,94000.0
61088,96060.0
61089,84000.0
61091,96060.0
61093,94000.0
61094,96060.0
61098,49999.0
61251,110000.0
61254,205000.0
61255,90000.0
61261,167000.0
61270,127000.0
61273,153000.0
61274,123500.0
61275,119000.0
61276,143546.0
61277,205000.0
61278,152240.0
61281,191400.0
61282,123500.0
61284,145000.0
61288,155000.0
61339,85001.0
61406,156574.0
61407,160000.0
61409,135000.0
61411,178000.0
61423,199000.0
61427,185900.0
61429,210430.0
61430,169000.0
61546,324291.0
61548,140000.0
61549,290001.0
61561,352500.0
61569,298240.0
61570,295240.0
61571,295240.0
61572,183001.0
61573,295240.0
61574,185000.0
61577,295240.0
61578,184030.0
61651,848509.0
61653,580000.0
63856,242740.0
63864,76000.0
63866,95000.0
63869,110000.0
63870,106001.0
63873,109000.0
63875,239900.0
63876,109000.0
63877,115000.0
63886,286770.0
63888,155380.0
63889,369302.0
63891,369302.0
63892,369302.0
63893,281681.0
63894,162910.0
63897,369083.0
63898,154296.0
63900,372661.0
63901,155380.0
63903,284218.0
63904,369302.0
63905,284218.0
63916,168337.0
63917,115000.0
63918,133026.0
63920,143126.0
63930,80531.0
63932,72500.0
63933,74500.0
63934,270056.0
63937,90209.0
63959,78000.0
63960,91405.0
63961,104875.0
63964,97941.0
63966,192724.0
63967,210710.0
63973,169058.0
63974,119916.0
63975,109796.0
63976,105000.0
63977,119916.0
63978,157048.0
64114,124770.0
64115,97000.0
64116,130000.0
64117,100000.0
64121,85000.0
64126,105000.0
64129,203133.0
64134,100000.0
64136,142000.0
64137,135000.0
64170,105000.0
64171,120000.0
64175,152882.0
64176,90000.0
64180,87835.0
64181,115000.0
64182,108154.0
64198,109783.0
64199,95000.0
64200,123000.0
64201,95887.0
64202,109984.0
64204,92986.0
64205,145000.0
64206,145000.0
64209,104948.0
64210,105573.0
64211,120000.0
64212,111854.0
64213,80599.0
64216,80599.0
64239,130000.0
64240,142680.0
64387,125000.0
64389,107463.0
64390,125000.0
64392,159000.0
64393,138000.0
64394,96000.0
64522,245259.0
64524,201280.0
64530,300000.0
64531,190000.0
64532,178899.0
64535,264500.0
64549,200000.0
64552,169000.0
64571,163467.0
64572,125808.0
64577,183216.0
64579,205000.0
64581,183000.0
64583,135000.0
64584,105463.0
64588,86935.0
64589,121691.0
64592,81702.0
64634,205000.0
64636,169000.0
64777,279000.0
64778,370000.0
64790,320000.0
64795,426754.0
64798,399000.0
64799,200000.0
64805,422446.0
64897,360000.0
64900,580000.0
64902,580000.0
76324,211650.0
76325,84879.0
76328,106467.0
76460,97473.0
76479,166141.0
76481,99159.0
76488,116658.0
76489,150299.0
76491,125723.0
76492,143467.0
76496,151366.0
76497,121735.0
76498,109730.0
76576,105319.0
76581,141645.0
76582,119000.0
76586,75890.0
76587,109987.0
76591,95397.0
76598,144415.0
76608,119000.0
76625,97940.0
76647,143000.0
76657,115358.0
76754,109454.0
76769,140307.0
76786,228188.0
76791,103141.0
76833,158500.0
76868,134029.0
76881,146669.0
76882,156503.0
76886,270035.0
76973,259077.0
76981,213677.0
77157,243238.0
77213,216518.0
77221,210827.0
77395,168000.0
77409,271679.0
77543,507596.0
107011,94000.0
107014,181777.0
107016,161056.0
107020,112726.0
107021,123456.0
107022,124973.0
107023,65000.0
107024,124678.0
107026,132271.0
107027,148780.0
107028,142278.0
107052,90000.0
107055,120569.0
107077,115901.0
107079,115901.0
107080,115901.0
107081,115901.0
107083,89693.0
107084,89693.0
107085,113558.0
107086,505764.0
107088,157817.0
107134,303349.0
107144,94000.0
107145,112228.0
107146,94000.0
107147,202063.0
107148,134931.0
107152,229148.0
107153,229148.0
107154,229148.0
107155,229148.0
107156,229148.0
107167,148186.0
107168,170628.0
107171,121645.0
107306,140000.0
107307,145000.0
107311,161000.0
107319,113354.0
107321,190000.0
107324,125000.0
107329,185379.0
107333,113361.0
107334,165133.0
107335,113361.0
107350,78800.0
107351,84103.0
107352,110000.0
107475,290001.0
107485,280001.0
107489,305058.0
107490,261277.0
107492,463909.0
107497,438266.0
107513,115000.0
107515,120001.0
107525,208945.0
107618,195000.0
107636,289101.0
107645,298717.0
107657,183999.0
107658,220000.0
107659,230000.0
107661,165000.0
107743,165000.0
107762,725461.0
115818,141042.0
115848,95172.0
115866,350648.0
115867,108840.0
116064,128952.0
116073,140580.0
116590,246255.0
121057,79798.0
121143,72000.0
121144,93484.0
121147,155480.0
121149,71000.0
121151,128824.0
121154,125238.0
121156,145601.0
121176,154572.0
121179,127093.0
121180,120027.0
121187,104962.0
121190,129376.0
121191,110602.0
121192,104275.0
121194,103627.0
121195,124202.0
121201,76500.0
121202,110848.0
121204,107001.0
121208,65549.0
121307,122502.0
121310,132071.0
121321,134246.0
121330,220904.0
121331,204793.0
121335,198119.0
121339,272520.0
121340,140741.0
121341,149065.0
121344,130001.0
121349,98001.0
121350,90001.0
121351,206024.0
121352,128000.0
121353,122001.0
121401,182593.0
121404,211058.0
121405,132640.0
121434,99000.0
121435,104314.0
121439,124171.0
121440,167486.0
121457,141133.0
121459,219941.0
121461,99000.0
121462,105573.0
121463,104948.0
121464,177136.0
121465,165672.0
121466,100927.0
121467,164000.0
121470,104948.0
121471,131804.0
121509,126777.0
121510,126777.0
121514,129623.0
121515,162204.0
121516,143495.0
121517,129000.0
121565,142199.0
121566,108900.0
121739,212433.0
121749,199501.0
121750,193492.0
121751,156339.0
121754,128811.0
